us-ca	tanf-s28	us-ca/regulation/2026-09-10-tanf-state-policy-manual	us-ca/regulation/mpp/eas/1/40-034	40-034 IMPLEMENTATION OF CALWORKS DRUG AND FLEEING	Welfare and Institutions Code. Section 11486.5 provides that persons fleeing to avoid felony prosecution, custody or confinement, or violating a condition
us-ca	tanf-s30	us-ca/regulation/2026-09-10-tanf-state-policy-manual	us-ca/regulation/mpp/eas/7/42-750	42-750 SUPPORTIVE SERVICES	42-750 SUPPORTIVE SERVICES
us-ca	tanf-s31	us-ca/regulation/2026-09-10-tanf-state-policy-manual	us-ca/regulation/mpp/eas/10/44-101	44-101 INCOME DEFINITIONS	past the month of receipt. If these funds are paid as a nonrecurring lump sum payment, then the funds shall be treated as property in accordance with Secti
us-co	tanf-s01	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.2	3.604.2 Household Composition A.	3.604.2 Household Composition A.
us-co	tanf-s03	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/recovery/us-co-9-ccr-2503-6/page-24	Page 24	all be followed. A caretaker: 1. Is a parent; or, 2. Is a relative by blood, marriage, or adoption who is within the fifth degree of kinship to the dependent child (not
us-co	tanf-s04	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.2	3.604.2 Household Composition A.	ance Plan are eligible for Colorado Works. K. Assistance for Eligible Refugees Refugees are qualified non-citizens exempt from the five-year bar. T
us-co	tanf-s05	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.606.1	3.606.1 Basic Cash Assistance A.	Determining Eligibility for Basic Cash Assistance Grant Based on the Need Standard The State department shall annually review and as necessary update th
us-co	tanf-s06	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.609.4	3.609.4 Recovery A.	tion 3.609.4.L, compute ten percent (10%) of the Colorado Works grant payment amount. If the resulting percentage amount is less than ten dollars ($10), t
us-co	tanf-s07	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/8-ccr-1403-1/3.111/page-20	Page 20	ciency standard, not to be set below one hundred eighty-five percent (185%) of federal poverty level. b. Exit income eligibility must be eighty-
us-co	tanf-s08	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.606.2	3.606.2 Earned Income Disregards	3.606.2 Earned Income Disregards
us-co	tanf-s09	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.4	3.604.4 Colorado Works and Child Support Services A.	3.604.4 Colorado Works and Child Support Services A.
us-co	tanf-s13	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/recovery/us-co-9-ccr-2503-6/page-51	Page 51	igible, child support income is excluded in the basic cash assistance grant calculation. C. For purposes of redetermination (RRR): 1. Inconsistent child supp
us-co	tanf-s14	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.606.6	3.606.6 Time Limits and Extensions A.	domestic violence extension, after the lapse of the sixty (60) month lifetime limit, when new hardship or domestic violence factors occur, to the extent
us-co	tanf-s15	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.608.2	3.608.2 Work Activities A.	3.608.2 Work Activities A.
us-co	tanf-s16	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/recovery/us-co-9-ccr-2503-6/page-72	Page 72	nt, such as full-time or part-time employment, subsidized employment, on the job training, and temporary employment. 2. Education, such as pursuing a degree, h
us-co	tanf-s17	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.608.4	3.608.4 Sanction A.	3.608.4 Sanction A.
us-co	tanf-s20	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.2	3.604.2 Household Composition A.	ts of dependent child(ren) who live in the home unless the child is a minor parent who is requesting assistance for their own child or responsibility is
us-co	tanf-s21	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.606.8	3.606.8 Diversion, Other Assistance, and Family Needs Payments A.	A Colorado Works client may receive a diversion payment to address a specific crisis situation or episode of need. Such payme
us-co	tanf-s22	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.2	3.604.2 Household Composition A.	county maintenance of effort (MOE) funds. All other single parent and child only cases will be paid with county TANF block grant funds. C. Members of
us-co	tanf-s23	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.2	3.604.2 Household Composition A.	child even if the following occurs: 1. The child or the caretaker is temporarily absent from the home to receive medical treatment; 2. The child is under the
us-co	tanf-s24	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.604.5	3.604.5 Family Violence Option (FVO) Waiver	3.604.5 Family Violence Option (FVO) Waiver
us-co	tanf-s25	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.606.4	3.606.4 Redetermination of Eligibility A.	3.606.4 Redetermination of Eligibility A.
us-co	tanf-s26	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.609.7	3.609.7 Appeal and State Level Fair Hearing A.	3.609.7 Appeal and State Level Fair Hearing A.
us-co	tanf-s27	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.609.3	3.609.3 Overpayments	3.609.3 Overpayments
us-co	tanf-s28	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.601	3.601 Program Definitions	or at any state publications library during regular business hours. “Fleeing felon” means a person fleeing to avoid prosecution or custody or confinemen
us-co	tanf-s29	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.602.1	3.602.1 Applications A.	utomated teller machines and point of sale (POS) devices: a) Licensed gaming establishments as defined in Section 44-30- 103(18), C.R.S.; b) In-state simulcast
us-co	tanf-s30	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.605.4	3.605.4 Exempt Unearned Income A.	child, from a federal, state, or local government program for in-home supportive services (attendant, chore, housekeeping) shall be exempt as income in determi
us-co	tanf-s31	us-co/regulation/2026-07-13-recovery-r2026-09-11-tanf-consolidated	us-co/regulation/9-ccr-2503-6/3.605.3	3.605.3 Countable Unearned Income	3.605.3 Countable Unearned Income
us-ct	tanf-s06	us-ct/policy/2026-07-02-ct-ssp-upm-and-standards	us-ct/policy/dss/program-standards/2026-01-01/page-1	Page 1	130,000 * as of 07/01/2022 the Min. CSPA in CT is $50,000 SSI Federal Payment Amounts eff. 1/1/2026 Couple SSI Individual $3,013 F95, F99, P95, P99 $100 ea
us-ct	tanf-s07	us-ct/policy/2026-07-02-ct-ssp-upm-and-standards	us-ct/policy/dss/program-standards/2026-01-01/page-1	Page 1	DSS Program Standards Chart INCOME LIMITS & STANDARDS FOR DSS BENEFIT PROGRAMS As of 1/1/2026 MMNA Minimum CSPA
us-ct	tanf-s11	us-ct/policy/2026-07-02-ct-ssp-upm-and-standards	us-ct/policy/dss/program-standards/2026-01-01/page-1	Page 1	99 $100 each additional person $3,000 for 2 Categorically eligible No asset limit 2024 $154,140 $3,209 Lottery or Gambling winnings $4,500 / single gam
us-dc	tanf-s01	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-100	Page 100	Excluded Persons 1.5.4 MA AR: An individual is excluded from the AR assistance unit if: • she/he refuses to provide information needed to determine his/h
us-dc	tanf-s03	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-104	Page 104	e requirements (see Section 4.5.2: School Attendance in this Part); • caretaker relative of a foster child when the dependent child would be eligible except t
us-dc	tanf-s04	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-132	Page 132	Chapter 7 - Citizenship / Alienage INTRODUCTION 7.1 PRWORA narrowed the groups of immigrants eligible for various types of assis
us-dc	tanf-s05	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-325	Page 325	00 and also has earnings of $200 (after disregards) in the month. Its need standard is $712. Consequently, the group is ineligible for four months and $3
us-dc	tanf-s06	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-462	Page 462	d. The household's net income must be at least $10 less than the TANF payment level for a family of the same size. Single Applicant/Recipient or Disabled
us-dc	tanf-s07	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-324	Page 324	The following groups are not subject to the Gross Income Test: Categorically eligible groups in which all group members receive TAN
us-dc	tanf-s08	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-298	Page 298	ssion of the treatment of the earnings of children who are students): Work Expense Deduction Disregard the first $160 of total gross earned income of each individ
us-dc	tanf-s09	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-481	Page 481	% of three daily meals) as part of the institution's normal services. IV-D Agency The entity responsible for establishing paternity, establishin
us-dc	tanf-s10	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-294	Page 294	earned income disregard. Net Earned Income = $600 – $280 = $320. (2) Dependent Care Deduction Subtract the actual amount paid by the group out-of-pocket for the ca
us-dc	tanf-s11	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-253	Page 253	exists when the group's countable assets are below the applicable MA asset limit for at least one day during the month being tested. TANF Determine as
us-dc	tanf-s12	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-483	Page 483	arent An individual under the age of 18 who is the parent of a child. Motor Vehicle An automobile, passenger car, or other motor vehicle used to provide
us-dc	tanf-s13	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-361	Page 361	um monthly maintenance needs allowance is $2,898.00 for 2013. When a deficit remains after a community spouse's gross income is compared to the mi
us-dc	tanf-s14	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-200	Page 200	13.4 COUNTING MONTHS TOWARDS THE LIFETIME LIMIT The following months count towards the 60 month lifetime limit:  a
us-dc	tanf-s15	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-204	Page 204	ms funded in whole or part through the Department. All hours spent in work activities must be documented and the documentation submitted to the Department
us-dc	tanf-s16	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-206	Page 206	he 35 hours of work activities required for a two-parent household: • unsubsidized employment, meaning full or part-time employment in the public or Private sector
us-dc	tanf-s17	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-212	Page 212	ncy received information about the exemption, and ending the date the sanction was lifted. The noncompliant individual is disqualified from the unit
us-dc	tanf-s18	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-208	Page 208	ngle custodial parent or caretaker who personally provides care for a child under six who cannot obtain needed appropriate child care because it is unaffordable or not within reasonable distance of th
us-dc	tanf-s19	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-203	Page 203	shall complete an Online Work Readiness Assessment, orientation, and Individual Responsibility Plan as a condition of eligibility. Herein after, these three components a
us-dc	tanf-s20	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-104	Page 104	minor, s/he must be included in the group with his/her parent. If the minor parent's parent or caretaker relative is receiving assistance or applies for
us-dc	tanf-s21	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-19	Page 19	o is applying for TANF may be provided with cash assistance under the Diversion Payment Program (DPP) (see Section 3.7: Diversion Payment Program (DPP) in Pa
us-dc	tanf-s23	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-186	Page 186	ys and then expects to return to the group meets the definition of a 'temporarily absent' parent, caretaker relative, or child (see Section 1.15: Temporary Ab
us-dc	tanf-s24	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-398	Page 398	e must be informed and provided a notice about the right to request a domestic violence good cause waiver for TANF work requirements and/or child support cooperation require
us-dc	tanf-s25	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-386	Page 386	nt of his/her right to request a fair hearing. CASE MAINTENANCE 4.6 Recertification 4.6.1 Alliance program recipients must recertify for benefits every
us-dc	tanf-s26	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-439	Page 439	In addition, the OARA will give priority to a request for review or a fair hearing in an expedited FS case. If an applicant/recipient requests expedited
us-dc	tanf-s27	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-421	Page 421	Chapter 6 - Overpayment and Underpayment INTRODUCTION 6.1 This chapter provides information
us-dc	tanf-s28	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-97	Page 97	d in the MA unit as is described above. FS N/A EXCLUDED PERSONS 1.5 Fugitive Felon and Probation or Parole Violators 1.5.1 ALL Assistance will be denie
us-dc	tanf-s30	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-12	Page 12	TANF Standard and Medically Needy Families & Children Criteria; and o Transitional Medicaid: Parents, caretakers, pregnant women, and/or children under 19 who be
us-dc	tanf-s31	us-dc/manual/2026-09-10-tanf-state-policy-manual	us-dc/manual/dhs/tanf/esa-policy-manual/page-288	Page 288	two parents residing in the home. If the parents' remaining income is unearned income only: o Subtract $20 from the deemed parents' unearned income; and o
us-de	tanf-s01	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4001	4001 Family Budget Group	4001 Family Budget Group
us-de	tanf-s04	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4011	4011 Eligibility of Sponsored Aliens	4011 Eligibility of Sponsored Aliens
us-de	tanf-s05	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4008.1.3	4008.1.3 Applicant Example #1 STANDARD OF NEED	4008.1.3 Applicant Example #1 STANDARD OF NEED
us-de	tanf-s06	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4007.1	4007.1 Standards of Need/Payment Standard - GA	4007.1 Standards of Need/Payment Standard - GA
us-de	tanf-s07	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4008.1.1	4008.1.1 Applicant Eligibility STEP 1: GROSS INCOME TEST	4008.1.1 Applicant Eligibility STEP 1: GROSS INCOME TEST
us-de	tanf-s08	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4004.2	4004.2 Earned Income Disregards in TANF	4004.2 Earned Income Disregards in TANF
us-de	tanf-s09	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4008.2	4008.2 Child Support Supplemental Payment	first $50 of child support collected is commonly referred to as the "child support disregard amount." Disposable Income - the sum of the grant and the countable i
us-de	tanf-s11	us-de/regulation/2026-07-03-de-tanf-rules	us-de/regulation/title-16/4000-financial-responsibility/4002.6	4002.6 Disposal of Real Property	lows: 1. Compare the net proceeds of the sale plus the value of other countable resources available at the time the exemption period began to the program resou
